Date,AUD=X,TRY=X,RUB=X,INR=X,EUR=X,GBP=X,CHF=X,CAD=X,CNY=X,JPY=X,split_point
2006-06-28,1.3716000318527222,1.5994999408721924,27.077999114990234,46.29999923706055,0.7970700263977051,0.5500900149345398,1.2467000484466553,1.1232999563217163,7.988500118255615,116.4000015258789,False
2006-06-29,1.3523999452590942,1.593999981880188,27.051000595092773,46.2599983215332,0.7896400094032288,0.5469599962234497,1.2367000579833984,1.1093000173568726,7.986000061035156,115.1500015258789,False
2006-06-30,1.3463000059127808,1.5779999494552612,26.85199928283692,45.80500030517578,0.782289981842041,0.5408300161361694,1.223099946975708,1.1146999597549438,7.982500076293945,114.48999786376952,True
2006-07-03,1.3463000059127808,1.5410000085830688,26.86000061035156,45.93999862670898,0.7811899781227112,0.5427700281143188,1.2243000268936155,1.111600041389465,7.990200042724609,114.75,False
2006-07-04,1.3444000482559204,1.5410000085830688,26.85199928283692,45.900001525878906,0.7818599939346313,0.5420100092887878,1.2239999771118164,1.1087000370025637,7.9822998046875,115.09500122070312,False
2006-07-05,1.3479000329971311,1.5880000591278076,26.90399932861328,45.95000076293945,0.7853000164031982,0.5447499752044678,1.2312999963760376,1.1121000051498413,7.986000061035156,115.56999969482422,False
2006-07-06,1.340999960899353,1.5570000410079956,26.867000579833984,45.93999862670898,0.7827200293540955,0.544219970703125,1.228600025177002,1.1124999523162842,7.986000061035156,115.26000213623048,False
2006-07-07,1.329800009727478,1.5484000444412231,26.833999633789062,45.78499984741211,0.7797899842262268,0.5401300191879272,1.2237999439239502,1.1114000082015991,7.975500106811523,113.95999908447266,True
2006-07-10,1.3380000591278076,1.5390000343322754,26.900999069213867,46.0,0.7846199870109558,0.5425599813461304,1.229699969291687,1.1227999925613403,7.979199886322021,114.3000030517578,False
2006-07-11,1.32860004901886,1.5399999618530271,26.864999771118164,46.13999938964844,0.783240020275116,0.5419800281524658,1.2263000011444092,1.131600022315979,7.981500148773193,114.3000030517578,False
2006-07-12,1.3284000158309937,1.5484999418258667,26.91200065612793,46.02000045776367,0.7866600155830383,0.5449299812316895,1.2328499555587769,1.1330000162124634,7.986000061035156,115.30999755859376,False
2006-07-13,1.3270000219345093,1.579300045967102,26.92200088500977,46.220001220703125,0.7875900268554688,0.5421800017356873,1.228700041770935,1.1313999891281128,7.982399940490723,115.33999633789062,False
2006-07-14,1.3253999948501587,1.5770000219345093,26.98699951171875,46.32699966430664,0.7908899784088135,0.544510006904602,1.2360999584197998,1.128600001335144,7.985000133514404,116.08000183105467,True
2006-07-17,1.3371000289916992,1.5770000219345093,27.003999710083008,46.58000183105469,0.7988499999046326,0.5495700240135193,1.2482000589370728,1.1353000402450562,7.988500118255615,117.08000183105467,False
2006-07-18,1.3387000560760498,1.5757999420166016,27.045000076293945,46.560001373291016,0.7998700141906738,0.5477700233459473,1.2527999877929688,1.1353000402450562,7.988500118255615,117.33000183105467,False
2006-07-19,1.3322999477386477,1.5490000247955322,26.95800018310547,46.79999923706055,0.7937099933624268,0.5426200032234192,1.247499942779541,1.1341999769210815,7.99399995803833,116.83000183105467,False
2006-07-20,1.3322999477386477,1.5442999601364136,26.9060001373291,46.7599983215332,0.7915800213813782,0.5407500267028809,1.243399977684021,1.1331000328063965,7.982999801635742,116.95999908447266,False
2006-07-21,1.325899958610535,1.5429999828338623,26.864999771118164,46.584999084472656,0.7870299816131592,0.5380100011825562,1.23580002784729,1.1371999979019165,7.972799777984619,116.12000274658205,True
2006-07-24,1.3270000219345093,1.534000039100647,26.93000030517578,46.84799957275391,0.792140007019043,0.5406299829483032,1.246999979019165,1.1418999433517456,7.97760009765625,116.75,False
2006-07-25,1.3271000385284424,1.527999997138977,26.9689998626709,46.720001220703125,0.7946599721908569,0.543179988861084,1.252900004386902,1.1403000354766846,7.977700233459473,117.1500015258789,False
2006-07-26,1.3143999576568604,1.5154999494552612,26.934999465942383,46.68000030517578,0.7865999937057495,0.5392600297927856,1.2408000230789185,1.1361000537872314,7.9745001792907715,116.3499984741211,False
2006-07-27,1.3107999563217163,1.4850000143051147,26.802000045776367,46.540000915527344,0.7876499891281128,0.5382099747657776,1.2380000352859497,1.1360000371932983,7.965000152587891,115.75,False
2006-07-28,1.3042999505996704,1.483299970626831,26.809999465942383,46.46500015258789,0.784250020980835,0.5361899733543396,1.231600046157837,1.13100004196167,7.960999965667725,114.73999786376952,True
2006-07-31,1.3056999444961548,1.4889999628067017,26.79800033569336,46.41999816894531,0.7828400135040283,0.5352699756622314,1.230299949645996,1.1305999755859375,7.960000038146973,114.51000213623048,False
2006-08-01,1.3071999549865725,1.499500036239624,26.75,46.43999862670898,0.7800300121307373,0.533050000667572,1.2265000343322754,1.131100058555603,7.964499950408935,114.55999755859376,False
2006-08-02,1.3078999519348145,1.4884999990463257,26.77400016784668,46.5,0.7817400097846985,0.5324500203132629,1.2302000522613523,1.1261999607086182,7.9604997634887695,114.55999755859376,False
2006-08-03,1.3136999607086182,1.4859999418258667,26.76000022888184,46.428001403808594,0.7813100218772888,0.5298900008201599,1.2311999797821045,1.1247999668121338,7.965000152587891,115.04000091552734,False
2006-08-04,1.3062000274658203,1.4600000381469729,26.670000076293945,46.43199920654297,0.7764599919319153,0.5236200094223022,1.222000002861023,1.1253999471664429,7.967999935150146,114.4800033569336,True
2006-08-07,1.3099000453948977,1.4559999704360962,26.739999771118164,46.5,0.7800899744033813,0.5249900221824646,1.2267999649047852,1.118399977684021,7.958499908447266,115.11000061035156,False
2006-08-08,1.3193999528884888,1.462000012397766,26.785999298095703,46.400001525878906,0.783270001411438,0.5268399715423584,1.2325999736785889,1.1243000030517578,7.9629998207092285,115.69000244140624,False
